ID,Title,URL,Raw Release Date,Releases Date
226,Nghị quyết 76/2025/UBTVQH15 sắp xếp đơn vị hành chính năm 2025 do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-76-2025-UBTVQH15-sap-xep-don-vi-hanh-chinh-651673.aspx,Ban hành: 14/04/2025,14/04/2025
227,Nghị quyết 82/NQ-CP năm 2025 dự thảo Luật Thanh tra (sửa đổi) do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-82-NQ-CP-2025-du-thao-Luat-Thanh-tra-sua-doi-651723.aspx,Ban hành: 13/04/2025,13/04/2025
228,Nghị quyết 77/NQ-CP về Phiên họp Chính phủ thường kỳ tháng 3 năm 2025 và Hội nghị trực tuyến Chính phủ với địa phương,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-77-NQ-CP-2025-Phien-hop-Chinh-phu-thuong-ky-thang-3-651436.aspx,Ban hành: 10/04/2025,10/04/2025
229,"Nghị quyết 76/NQ-CP năm 2025 về Kế hoạch triển khai Nghị quyết 1313/NQ-UBTVQH15 giám sát chuyên đề việc thực hiện chính sách, pháp luật về bảo đảm trật tự, an toàn giao thông từ năm 2009 đến hết năm 2023 do Chính Phủ ban hành",https://thuvienphapluat.vn/van-ban/Giao-thong-Van-tai/Nghi-quyet-76-NQ-CP-2025-Ke-hoach-trien-khai-Nghi-quyet-1313-NQ-UBTVQH15-651621.aspx,Ban hành: 10/04/2025,10/04/2025
230,Nghị quyết 74/NQ-CP năm 2025 về Kế hoạch thực hiện sắp xếp đơn vị hành chính và xây dựng mô hình tổ chức chính quyền địa phương 2 cấp do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-74-NQ-CP-2025-Ke-hoach-thuc-hien-sap-xep-don-vi-hanh-chinh-650691.aspx,Ban hành: 07/04/2025,07/04/2025
231,"Nghị quyết 71/NQ-CP năm 2025 sửa đổi cập nhật Chương trình hành động thực hiện Nghị quyết 57-NQ/TW về đột phá phát triển khoa học, công nghệ, đổi mới sáng tạo và chuyển đổi số quốc gia do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Cong-nghe-thong-tin/Nghi-quyet-71-NQ-CP-2025-sua-doi-Chuong-trinh-hanh-dong-thuc-hien-Nghi-quyet-57-NQ-TW-650741.aspx,Ban hành: 01/04/2025,01/04/2025
232,Nghị quyết 69/NQ-CP phiên họp chuyên đề về xây dựng pháp luật tháng 3 năm 2025 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-69-NQ-CP-2025-phien-hop-chuyen-de-ve-xay-dung-phap-luat-thang-3-649967.aspx,Ban hành: 01/04/2025,01/04/2025
233,Nghị quyết 1584/NQ-UBTVQH15 năm 2025 thành lập Ban Soạn thảo dự thảo Nghị quyết sửa đổi Nội quy kỳ họp Quốc hội kèm theo Nghị quyết 71/2022/QH15 do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1584-NQ-UBTVQH15-2025-thanh-lap-Ban-Soan-thao-du-thao-Nghi-quyet-sua-doi-Noi-quy-Quoc-hoi-654997.aspx,Ban hành: 31/03/2025,31/03/2025
234,"Nghị quyết 75/2025/UBTVQH15 điều chỉnh Chương trình xây dựng luật, pháp lệnh (Chương trình lập pháp) năm 2025 do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-75-2025-UBTVQH15-dieu-chinh-Chuong-trinh-xay-dung-luat-phap-lenh-651232.aspx,Ban hành: 26/03/2025,26/03/2025
235,"Nghị quyết 66/NQ-CP về Chương trình cắt giảm, đơn giản hóa thủ tục hành chính liên quan đến hoạt động sản xuất, kinh doanh năm 2025 và 2026 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-quyet-66-NQ-CP-2025-Chuong-trinh-cat-giam-thu-tuc-hanh-chinh-hoat-dong-san-xuat-kinh-doanh-649061.aspx,Ban hành: 26/03/2025,26/03/2025
236,Nghị quyết 58/NQ-CP năm 2025 giải thể Ủy ban Quản lý vốn nhà nước tại doanh nghiệp do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-58-NQ-CP-2025-giai-the-Uy-ban-Quan-ly-von-nha-nuoc-tai-doanh-nghiep-648689.aspx,Ban hành: 21/03/2025,21/03/2025
237,Nghị quyết 1567/NQ-UBTVQH15 năm 2025 về Nghị định của Chính phủ quy định việc giảm tiền thuê đất năm 2024 do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bat-dong-san/Nghi-quyet-1567-NQ-UBTVQH15-2025-Nghi-dinh-Chinh-phu-quy-dinh-viec-giam-tien-thue-dat-2024-648845.aspx,Ban hành: 21/03/2025,21/03/2025
238,"Nghị quyết 51/NQ-CP năm 2025 về Chương trình hành động thực hiện Kết luận 91-KL/TW tiếp tục thực hiện Nghị quyết 29-NQ/TW “Về đổi mới căn bản, toàn diện giáo dục và đào tạo, đáp ứng yêu cầu công nghiệp hóa, hiện đại hóa trong điều kiện kinh tế thị trường định hướng xã hội chủ nghĩa hội nhập quốc tế” do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Giao-duc/Nghi-quyet-51-NQ-CP-2025-Chuong-trinh-hanh-dong-thuc-hien-Ket-luan-91-KL-TW-647961.aspx,Ban hành: 18/03/2025,18/03/2025
239,"Nghị quyết 52/NQ-CP năm 2025 phê duyệt Nhiệm vụ lập Điều chỉnh quy hoạch sử dụng đất quốc gia thời kỳ 2021-2030, tầm nhìn đến năm 2050 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Xay-dung-Do-thi/Nghi-quyet-52-NQ-CP-2025-Nhiem-vu-lap-Dieu-chinh-quy-hoach-su-dung-dat-quoc-gia-2021-2030-648429.aspx,Ban hành: 18/03/2025,18/03/2025
240,"Nghị quyết 50/NQ-CP năm 2025 về Kế hoạch triển khai Nghị quyết 163/2024/QH15 phê duyệt chủ trương đầu tư Chương trình mục tiêu quốc gia phòng, chống ma túy đến năm 2030 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-50-NQ-CP-2025-Ke-hoach-trien-khai-Nghi-quyet-163-2024-QH15-648430.aspx,Ban hành: 13/03/2025,13/03/2025
241,Nghị quyết 46/NQ-CP về phiên họp Chính phủ thường kỳ tháng 02 năm 2025,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-46-NQ-CP-2025-phien-hop-Chinh-phu-thuong-ky-thang-02-646609.aspx,Ban hành: 08/03/2025,08/03/2025
242,"Nghị quyết 74/2025/UBTVQH15 về chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Văn phòng Quốc hội do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-74-2025-UBTVQH15-chuc-nang-nhiem-vu-quyen-han-Van-phong-Quoc-hoi-673393.aspx,Ban hành: 07/03/2025,07/03/2025
243,"Nghị quyết 44/NQ-CP năm 2025 về miễn thị thực cho công dân các nước: Đức, Pháp, I-ta-li-a, Tây Ban Nha, Anh và Bắc Ai-len, Nga, Nhật Bản, Đại Hàn Dân Quốc, Đan Mạch, Thụy Điển, Na-uy và Phần Lan do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Quyen-dan-su/Nghi-quyet-44-NQ-CP-2025-mien-thi-thuc-cho-cong-dan-cac-nuoc-Duc-Phap-I-ta-li-a-Tay-Ban-Nha-646611.aspx,Ban hành: 07/03/2025,07/03/2025
244,"Nghị quyết 73/2025/UBTVQH15 kết thúc hoạt động của Ban Thư ký, Quốc hội khóa XV do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-73-2025-UBTVQH15-ket-thuc-hoat-dong-cua-Ban-Thu-ky-Quoc-hoi-khoa-XV-648435.aspx,Ban hành: 07/03/2025,07/03/2025
245,Nghị quyết 42/NQ-CP năm 2025 đề nghị xây dựng Nghị quyết về Trung tâm tài chính tại Việt Nam do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-42-NQ-CP-2025-de-nghi-xay-dung-Nghi-quyet-ve-Trung-tam-tai-chinh-tai-Viet-Nam-646293.aspx,Ban hành: 05/03/2025,05/03/2025
246,Nghị quyết 41/NQ-CP phiên họp chuyên đề về xây dựng pháp luật tháng 02 năm 2025 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-41-NQ-CP-2025-Phien-hop-chuyen-de-xay-dung-phap-luat-thang-02-645832.aspx,Ban hành: 04/03/2025,04/03/2025
247,"Nghị quyết 38/NQ-CP năm 2025 chuyển giao quyền đại diện chủ sở hữu vốn nhà nước tại các Tập đoàn, Tổng công ty nhà nước là công ty cổ phần từ Ủy ban Quản lý vốn nhà nước tại doanh nghiệp về Bộ Tài chính do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Doanh-nghiep/Nghi-quyet-38-NQ-CP-2025-chuyen-giao-quyen-so-huu-von-tu-Uy-ban-Quan-ly-von-ve-Bo-Tai-chinh-645849.aspx,Ban hành: 28/02/2025,28/02/2025
248,"Nghị quyết 37/NQ-CP năm 2025 về Kế hoạch thực hiện Quy hoạch không gian biển quốc gia thời kỳ 2021-2030, tầm nhìn đến năm 2050 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Xay-dung-Do-thi/Nghi-quyet-37-NQ-CP-2025-thuc-hien-Quy-hoach-khong-gian-bien-quoc-gia-thoi-ky-2021-2030-645149.aspx,Ban hành: 27/02/2025,27/02/2025
249,"Nghị quyết liên tịch 72/2025/NQLT/UBTVQH15-CP-ĐCTUBTWMTTQVN hướng dẫn việc tổ chức tiếp xúc cử tri của đại biểu Quốc hội, đại biểu Hội đồng nhân dân các cấp do Ủy ban Thường vụ Quốc hội - Chính phủ - Đoàn Chủ tịch Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-lien-tich-72-2025-NQLT-UBTVQH15-CP-DCTUBTWMTTQVN-to-chuc-tiep-xuc-cu-tri-cua-dai-bieu-644659.aspx,Ban hành: 20/02/2025,20/02/2025
250,Nghị quyết 190/2025/QH15 quy định về xử lý vấn đề liên quan đến sắp xếp tổ chức bộ máy nhà nước do Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-190-2025-QH15-xu-ly-van-de-lien-quan-dep-sap-xep-to-chuc-bo-may-nha-nuoc-643777.aspx,Ban hành: 19/02/2025,19/02/2025
251,"Nghị quyết 193/2025/QH15 về thí điểm cơ chế, chính sách đặc biệt tạo đột phá phát triển khoa học, công nghệ, đổi mới sáng tạo và chuyển đổi số quốc gia do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Cong-nghe-thong-tin/Nghi-quyet-193-2025-QH15-thi-diem-co-che-dac-biet-tao-dot-pha-phat-trien-khoa-hoc-cong-nghe-644644.aspx,Ban hành: 19/02/2025,19/02/2025
252,Nghị quyết 192/2025/QH15 bổ sung Kế hoạch phát triển kinh tế - xã hội năm 2025 với mục tiêu tăng trưởng đạt 8% trở lên do Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-quyet-192-2025-QH15-bo-sung-Ke-hoach-phat-trien-kinh-te-xa-hoi-tang-truong-dat-8-tro-len-644658.aspx,Ban hành: 19/02/2025,19/02/2025
253,"Nghị quyết 191/2025/QH15 về Chủ trương đầu tư bổ sung vốn điều lệ giai đoạn 2024-2026 của Công ty mẹ - Tổng công ty Đầu tư phát triển đường cao tốc Việt Nam; cơ chế, giải pháp cấp bách cần thiết để triển khai dự án cải tạo, sửa chữa, nâng cấp, xây mới Trụ sở làm việc cơ quan Chủ tịch nước do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-191-2025-QH15-bo-sung-von-dieu-le-Tong-cong-ty-Dau-tu-phat-trien-duong-cao-toc-Viet-Nam-644782.aspx,Ban hành: 19/02/2025,19/02/2025
254,"Nghị quyết 189/2025/QH15 về Cơ chế, chính sách đặc biệt đầu tư xây dựng dự án điện hạt nhân Ninh Thuận do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-189-2025-QH15-co-che-chinh-sach-dac-biet-dau-tu-xay-dung-du-an-dien-hat-nhan-Ninh-Thuan-644657.aspx,Ban hành: 19/02/2025,19/02/2025
255,Nghị quyết 187/2025/QH15 về chủ trương đầu tư Dự án đầu tư xây dựng tuyến đường sắt Lào Cai - Hà Nội - Hải Phòng do Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-187-2025-QH15-chu-truong-dau-tu-xay-dung-tuyen-duong-sat-Lao-Cai-Ha-Noi-Hai-Phong-644656.aspx,Ban hành: 19/02/2025,19/02/2025
256,"Nghị quyết 188/2025/QH15 về thí điểm cơ chế, chính sách đặc thù, đặc biệt để phát triển hệ thống mạng lưới đường sắt đô thị tại Thành phố Hà Nội, Thành phố Hồ Chí Minh do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Giao-thong-Van-tai/Nghi-quyet-188-2025-QH15-chinh-sach-dac-thu-phat-trien-mang-luoi-duong-sat-do-thi-Ha-Noi-Ho-Chi-Minh-644641.aspx,Ban hành: 19/02/2025,19/02/2025
257,Nghị quyết 179/2025/QH15 về số thành viên ủy viên Ban thường vụ Quốc hội khóa XV,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-179-2025-QH15-so-thanh-vien-uy-vien-Ban-thuong-vu-Quoc-hoi-XV-643937.aspx,Ban hành: 18/02/2025,18/02/2025
258,"Nghị quyết 71/2025/UBTVQH15 về nhiệm vụ, quyền hạn cụ thể và cơ cấu tổ chức của Hội đồng Dân tộc, các Ủy ban của Quốc hội do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-71-2025-UBTVQH15-nhiem-vu-quyen-han-cu-the-co-cau-to-chuc-cua-Hoi-dong-Dan-toc-643951.aspx,Ban hành: 18/02/2025,18/02/2025
259,Nghị quyết 178/2025/QH15 về tổ chức các cơ quan của Quốc hội,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-178-2025-QH15-to-chuc-cac-co-quan-cua-Quoc-hoi-643936.aspx,Ban hành: 18/02/2025,18/02/2025
260,Nghị quyết 1533/NQ-UBTVQH15 năm 2025 tăng thêm số lượng Thứ trưởng Bộ Nông nghiệp và Môi trường do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1533-NQ-UBTVQH15-2025-tang-them-so-luong-Thu-truong-Bo-Nong-nghiep-va-Moi-truong-643740.aspx,Ban hành: 18/02/2025,18/02/2025
261,Nghị quyết 177/2025/QH15 về cơ cấu số lượng thành viên Chính phủ nhiệm kỳ Quốc hội khóa XV,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-177-2025-QH15-co-cau-so-luong-thanh-vien-Chinh-phu-nhiem-ky-Quoc-hoi-khoa-XV-643722.aspx,Ban hành: 18/02/2025,18/02/2025
262,"Nghị quyết 1430/NQ-UBTVQH15 năm 2025 về số lượng Phó Chủ nhiệm, Ủy viên là đại biểu Quốc hội hoạt động chuyên trách tại Ủy ban Dân nguyện và Giám sát và Ủy viên là đại biểu Quốc hội hoạt động kiêm nhiệm của Ủy ban Dân nguyện và Giám sát của Quốc hội khóa XV do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1430-NQ-UBTVQH15-2025-so-luong-Pho-Chu-nhiem-tai-Uy-ban-Dan-nguyen-va-Giam-sat-644961.aspx,Ban hành: 18/02/2025,18/02/2025
263,"Nghị quyết 1428/NQ-UBTVQH15 năm 2025 về số lượng Phó Chủ nhiệm, Ủy viên là đại biểu Quốc hội hoạt động chuyên trách tại Ủy ban Công tác đại biểu và Ủy viên là đại biểu Quốc hội hoạt động kiêm nhiệm của Ủy ban Công tác đại biểu của Quốc hội khóa XV do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1428-NQ-UBTVQH15-2025-so-luong-Pho-Chu-nhiem-tai-Uy-ban-Cong-tac-dai-bieu-644903.aspx,Ban hành: 18/02/2025,18/02/2025
264,"Nghị quyết 1426/NQ-UBTVQH15 năm 2025 về Số lượng Phó Chủ nhiệm, Ủy viên là đại biểu Quốc hội hoạt động chuyên trách tại Ủy ban Văn hóa và Xã hội và Ủy viên là đại biểu Quốc hội hoạt động kiêm nhiệm của Ủy ban Văn hóa và Xã hội của Quốc hội khóa XV do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1426-NQ-UBTVQH15-2025-so-luong-Pho-Chu-nhiem-Uy-ban-Van-hoa-va-Xa-hoi-644901.aspx,Ban hành: 18/02/2025,18/02/2025
265,"Nghị quyết 1424/NQ-UBTVQH15 năm 2025 về Số lượng Phó Chủ nhiệm, Ủy viên là đại biểu Quốc hội hoạt động chuyên trách tại Ủy ban Kinh tế và Tài chính và Ủy viên là đại biểu Quốc hội hoạt động kiêm nhiệm của Ủy ban Kinh tế và Tài chính của Quốc hội khóa XV do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1424-NQ-UBTVQH15-2025-so-luong-Pho-Chu-nhiem-Uy-ban-Kinh-te-Tai-chinh-644897.aspx,Ban hành: 18/02/2025,18/02/2025
266,"Nghị quyết 1422/NQ-UBTVQH15 năm 2025 về số lượng Phó Chủ nhiệm, Ủy viên là đại biểu Quốc hội hoạt động chuyên trách tại Ủy ban Pháp luật và Tư pháp và Ủy viên là đại biểu Quốc hội hoạt động kiêm nhiệm của Ủy ban Pháp luật và Tư pháp của Quốc hội khóa XV do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1422-NQ-UBTVQH15-2025-so-luong-Pho-Chu-nhiem-tai-Uy-ban-Phap-luat-va-Tu-phap-644896.aspx,Ban hành: 18/02/2025,18/02/2025
267,"Nghị quyết 1432/NQ-UBTVQH15 năm 2025 về số lượng Phó Chủ nhiệm, Ủy viên là đại biểu Quốc hội hoạt động chuyên trách tại Ủy ban Quốc phòng, An ninh và Đối ngoại, Ủy viên là đại biểu Quốc hội hoạt động kiêm nhiệm của Ủy ban Quốc phòng, An ninh và Đối ngoại của Quốc hội khóa XV do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1432-NQ-UBTVQH15-2025-so-luong-Pho-Chu-nhiem-tai-Uy-ban-Quoc-phong-An-ninh-644957.aspx,Ban hành: 18/02/2025,18/02/2025
268,Nghị quyết 176/2025/QH15 về cơ cấu tổ chức của Chính phủ nhiệm kỳ Quốc hội khóa XV,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-176-2025-QH15-co-cau-to-chuc-cua-Chinh-phu-nhiem-ky-Quoc-hoi-khoa-XV-643732.aspx,Ban hành: 18/02/2025,18/02/2025
269,"Nghị quyết 33/NQ-CP năm 2025 trình dự thảo Nghị quyết về thí điểm chính sách để tháo gỡ vướng mắc trong hoạt động khoa học, công nghệ, đổi mới sáng tạo và chuyển đổi số quốc gia do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-33-NQ-CP-2025-du-thao-Nghi-quyet-thi-diem-vuong-mac-hoat-dong-khoa-hoc-643148.aspx,Ban hành: 12/02/2025,12/02/2025
270,Nghị quyết 31/NQ-CP năm 2025 trình Ủy ban Thường vụ Quốc hội xin ý kiến việc giảm tiền thuê đất năm 2024 và ban hành Nghị định quy định việc giảm tiền thuê đất năm 2024 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bat-dong-san/Nghi-quyet-31-NQ-CP-2025-trinh-Uy-ban-Thuong-vu-Quoc-hoi-xin-y-kien-viec-giam-tien-thue-dat-2024-643351.aspx,Ban hành: 12/02/2025,12/02/2025
271,"Nghị quyết 32/NQ-CP năm 2025 đề nghị xây dựng Nghị quyết về thí điểm chính sách để tháo gỡ vướng mắc trong hoạt động khoa học, công nghệ, đổi mới sáng tạo và chuyển đổi số quốc gia do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Cong-nghe-thong-tin/Nghi-quyet-32-NQ-CP-2025-de-nghi-xay-dung-Nghi-quyet-chinh-sach-hoat-dong-khoa-hoc-cong-nghe-643303.aspx,Ban hành: 12/02/2025,12/02/2025
272,"Nghị quyết 68/2025/UBTVQH15 điều chỉnh Chương trình xây dựng luật, pháp lệnh năm 2025 do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-68-2025-UBTVQH15-dieu-chinh-Chuong-trinh-xay-dung-luat-phap-lenh-643305.aspx,Ban hành: 10/02/2025,10/02/2025
273,"Nghị quyết 69/2025/UBTVQH15 sửa đổi Khoản 1 Điều 1 Nghị quyết 57/2024/UBTVQH15 phê chuẩn đề nghị của Chánh án Tòa án nhân dân tối cao về cục, vụ và tương đương, cơ quan báo chí của Tòa án nhân dân tối cao do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-69-2025-UBTVQH15-sua-doi-khoan-1-Dieu-1-Nghi-quyet-57-2024-UBTVQH15-643734.aspx,Ban hành: 10/02/2025,10/02/2025
274,"Nghị quyết 28/NQ-CP năm 2025 đề nghị xây dựng Nghị quyết về thí điểm cơ chế, chính sách đặc thù, đặc biệt để phát triển hệ thống mạng lưới đường sắt đô thị tại Thành phố Hà Nội, Thành phố Hồ Chí Minh do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-28-NQ-CP-2025-xay-dung-Nghi-quyet-co-che-phat-trien-mang-luoi-duong-sat-do-thi-Ha-Noi-642714.aspx,Ban hành: 08/02/2025,08/02/2025
275,"Nghị quyết 29/NQ-CP năm 2025 về Nghị quyết thí điểm cơ chế, chính sách đặc thù, đặc biệt để phát triển hệ thống mạng lưới đường sắt đô thị tại Thành phố Hà Nội, Thành phố Hồ Chí Minh do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Giao-thong-Van-tai/Nghi-quyet-29-NQ-CP-2025-Nghi-quyet-thi-diem-co-che-he-thong-mang-luoi-duong-sat-do-thi-Ha-Noi-642713.aspx,Ban hành: 08/02/2025,08/02/2025
276,Nghị quyết 27/NQ-CP về Phiên họp Chính phủ thường kỳ tháng 01 năm 2025,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-27-NQ-CP-2025-Phien-hop-Chinh-phu-thuong-ky-thang-01-642711.aspx,Ban hành: 07/02/2025,07/02/2025
277,Nghị quyết 1403/NQ-UBTVQH15 năm 2025 phê chuẩn đề nghị của Viện trưởng Viện kiểm sát nhân dân tối cao về bộ máy làm việc của Viện kiểm sát nhân dân tối cao do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1403-NQ-UBTVQH15-2025-phe-chuan-de-nghi-ve-bo-may-Vien-kiem-sat-nhan-dan-toi-cao-643160.aspx,Ban hành: 07/02/2025,07/02/2025
